customer_id,rfm_recency_all_time,rfm_frequency_all_time,rfm_monetary_all_time,tenure_all_time,rfm_recency_30d,rfm_frequency_30d,rfm_monetary_30d,tenure_30d,rfm_recency_60d,rfm_frequency_60d,rfm_monetary_60d,tenure_60d,rfm_recency_90d,rfm_frequency_90d,rfm_monetary_90d,tenure_90d,slope_amount,slope_days_since_previous_transaction,slope_days_until_next_transaction,slope_customer_transaction_order,slope_days_since_first_transaction,min_amount,mean_amount,mode_amount,max_amount,q1_amount,q5_amount,q10_amount,q20_amount,q30_amount,q40_amount,q50_amount,q60_amount,q70_amount,q80_amount,q90_amount,q95_amount,q99_amount,min_days_since_previous_transaction,mean_days_since_previous_transaction,mode_days_since_previous_transaction,max_days_since_previous_transaction,q1_days_since_previous_transaction,q5_days_since_previous_transaction,q10_days_since_previous_transaction,q20_days_since_previous_transaction,q30_days_since_previous_transaction,q40_days_since_previous_transaction,q50_days_since_previous_transaction,q60_days_since_previous_transaction,q70_days_since_previous_transaction,q80_days_since_previous_transaction,q90_days_since_previous_transaction,q95_days_since_previous_transaction,q99_days_since_previous_transaction,min_days_until_next_transaction,mean_days_until_next_transaction,mode_days_until_next_transaction,max_days_until_next_transaction,q1_days_until_next_transaction,q5_days_until_next_transaction,q10_days_until_next_transaction,q20_days_until_next_transaction,q30_days_until_next_transaction,q40_days_until_next_transaction,q50_days_until_next_transaction,q60_days_until_next_transaction,q70_days_until_next_transaction,q80_days_until_next_transaction,q90_days_until_next_transaction,q95_days_until_next_transaction,q99_days_until_next_transaction,min_customer_transaction_order,mean_customer_transaction_order,mode_customer_transaction_order,max_customer_transaction_order,q1_customer_transaction_order,q5_customer_transaction_order,q10_customer_transaction_order,q20_customer_transaction_order,q30_customer_transaction_order,q40_customer_transaction_order,q50_customer_transaction_order,q60_customer_transaction_order,q70_customer_transaction_order,q80_customer_transaction_order,q90_customer_transaction_order,q95_customer_transaction_order,q99_customer_transaction_order,min_days_since_first_transaction,mean_days_since_first_transaction,mode_days_since_first_transaction,max_days_since_first_transaction,q1_days_since_first_transaction,q5_days_since_first_transaction,q10_days_since_first_transaction,q20_days_since_first_transaction,q30_days_since_first_transaction,q40_days_since_first_transaction,q50_days_since_first_transaction,q60_days_since_first_transaction,q70_days_since_first_transaction,q80_days_since_first_transaction,q90_days_since_first_transaction,q95_days_since_first_transaction,q99_days_since_first_transaction,E,T,period_total_amount,period_transaction_count,period_tenure_days,is_churn_30_days
C02221,0.0,3.0,417.15999999999997,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,417.15999999999997,3,8,0
C02222,15.0,38.0,2086.94,119.0,42.0,29.0,1678.39,92.0,60.0,24.0,1321.6,74.0,94.0,14.0,690.01,40.0,-0.9939120879120873,0.05494505494505525,0.09890109890109884,1.0000000000000002,3.156043956043957,13.48,49.28642857142857,13.48,139.46,13.6607,14.3835,16.508,20.846,26.815,30.938000000000002,34.675,39.156,67.247,70.052,95.63400000000003,117.74349999999998,135.11669999999998,0.0,3.076923076923077,1.0,11.0,0.12,0.6000000000000001,1.0,1.0,1.5999999999999996,2.0,2.0,3.0,3.0,4.200000000000003,5.800000000000001,7.999999999999993,10.399999999999995,0.0,3.2142857142857144,1.0,11.0,0.13,0.65,1.0,1.0,1.9,2.0,2.5,3.0,3.1999999999999993,5.0,5.700000000000001,7.749999999999998,10.349999999999996,0.0,6.5,0.0,13.0,0.13,0.65,1.3,2.6,3.9,5.2,6.5,7.8,9.1,10.4,11.700000000000001,12.35,12.87,0.0,19.285714285714285,40.0,40.0,0.65,3.25,5.9,9.2,10.9,12.2,14.0,16.6,28.599999999999998,35.2,39.1,40.0,40.0,1,166,2086.94,38,119,0
C02223,199.0,6.0,213.92000000000002,99.0,199.0,6.0,213.92000000000002,99.0,199.0,6.0,213.92000000000002,99.0,199.0,6.0,213.92000000000002,99.0,-4.152571428571428,-0.9999999999999982,-1.0000000000000002,0.9999999999999998,18.599999999999994,12.58,35.653333333333336,12.58,74.23,12.749,13.425,14.27,15.96,23.55,31.14,31.885,32.63,40.005,47.38,60.80500000000001,67.5175,72.8875,3.0,19.8,3.0,33.0,3.48,5.4,7.800000000000001,12.600000000000001,15.4,16.2,17.0,22.599999999999998,28.199999999999996,31.4,32.2,32.6,32.92,3.0,19.8,3.0,33.0,3.48,5.4,7.800000000000001,12.600000000000001,15.4,16.2,17.0,22.599999999999998,28.199999999999996,31.4,32.2,32.6,32.92,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,51.166666666666664,0.0,99.0,1.55,7.75,15.5,31.0,38.5,46.0,47.5,49.0,65.5,82.0,90.5,94.75,98.15,1,121,213.92000000000002,6,99,1
C02224,34.0,2.0,123.06,10.0,34.0,2.0,123.06,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,174,123.06,2,10,0
C02225,20.0,6.0,598.5,20.0,31.0,4.0,401.99,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,598.5,6,20,1
C02228,1.0,12.0,780.36,42.0,33.0,5.0,375.9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,88,780.36,12,42,0
C02229,96.0,13.0,927.01,46.0,96.0,13.0,927.01,46.0,96.0,13.0,927.01,46.0,96.0,13.0,927.01,46.0,4.18934065934066,0.04895104895104851,0.04895104895104902,1.0,3.956043956043956,13.14,71.30846153846154,13.14,163.33,15.1584,23.232000000000003,31.238000000000003,37.47,43.11,55.57400000000001,65.77,83.24600000000001,85.146,93.58800000000002,118.44400000000002,139.40799999999996,158.54559999999998,0.0,3.8333333333333335,2.0,12.0,0.0,0.0,0.20000000000000018,2.0,2.0,2.0,2.0,2.5999999999999996,4.399999999999999,7.400000000000002,8.0,9.799999999999997,11.560000000000002,0.0,3.8333333333333335,2.0,12.0,0.0,0.0,0.20000000000000018,2.0,2.0,2.0,2.0,2.5999999999999996,4.399999999999999,7.400000000000002,8.0,9.799999999999997,11.560000000000002,0.0,6.0,0.0,12.0,0.12,0.6000000000000001,1.2000000000000002,2.4000000000000004,3.5999999999999996,4.800000000000001,6.0,7.199999999999999,8.399999999999999,9.600000000000001,10.8,11.399999999999999,11.879999999999999,0.0,22.46153846153846,14.0,46.0,0.24,1.2000000000000002,3.6000000000000014,10.8,13.2,14.0,22.0,22.999999999999996,31.799999999999983,40.2,42.6,44.199999999999996,45.64,1,69,927.01,13,46,1
C02230,208.0,7.0,390.70000000000005,64.0,208.0,7.0,390.70000000000005,64.0,208.0,7.0,390.70000000000005,64.0,208.0,7.0,390.70000000000005,64.0,1.9882142857142846,-0.9714285714285708,-0.9714285714285712,1.0000000000000002,10.785714285714286,18.85,55.81428571428571,18.85,118.42,19.966,24.430000000000003,30.010000000000005,37.846000000000004,39.034,43.758,50.25,54.995999999999995,60.15599999999999,66.144,88.25200000000002,103.33599999999997,115.40319999999997,3.0,10.666666666666666,3.0,16.0,3.25,4.25,5.5,8.0,9.0,10.0,11.0,12.0,13.5,15.0,15.5,15.75,15.95,3.0,10.666666666666666,3.0,16.0,3.25,4.25,5.5,8.0,9.0,10.0,11.0,12.0,13.5,15.0,15.5,15.75,15.95,0.0,3.0,0.0,6.0,0.06,0.30000000000000004,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3.0,3.5999999999999996,4.199999999999999,4.800000000000001,5.4,5.699999999999999,5.9399999999999995,0.0,34.42857142857143,0.0,64.0,0.6,3.0000000000000004,6.000000000000001,13.200000000000003,22.799999999999997,32.00000000000001,41.0,42.8,46.39999999999999,53.60000000000001,59.2,61.599999999999994,63.519999999999996,1,86,390.70000000000005,7,64,1
C02231,0.0,3.0,385.90000000000003,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,385.90000000000003,3,1,0
C02232,40.0,12.0,627.64,151.0,40.0,12.0,627.64,151.0,102.0,11.0,603.34,89.0,102.0,11.0,603.34,89.0,-4.7433636363636325,0.8909090909090903,3.081818181818182,1.0,9.381818181818181,8.11,54.84909090909091,8.11,147.55,8.349,9.305,10.5,25.37,30.69,36.98,40.12,51.92,53.04,62.86,136.2,141.875,146.41500000000002,0.0,8.9,9.0,25.0,0.09,0.45,0.9,1.8,2.6999999999999997,6.6000000000000005,9.0,9.399999999999999,10.0,12.000000000000002,20.5,22.749999999999993,24.55,0.0,13.727272727272727,9.0,62.0,0.1,0.5,1.0,2.0,3.0,9.0,9.0,10.0,10.0,20.0,25.0,43.5,58.30000000000001,0.0,5.0,0.0,10.0,0.1,0.5,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,9.5,9.9,0.0,37.81818181818182,37.0,89.0,0.1,0.5,1.0,3.0,12.0,37.0,37.0,40.0,49.0,69.0,79.0,84.0,88.0,1,253,627.64,12,151,1
C02234,103.0,18.0,1307.43,136.0,103.0,18.0,1307.43,136.0,103.0,18.0,1307.43,136.0,103.0,18.0,1307.43,136.0,-0.6589989680082529,0.40441176470588197,0.40441176470588236,0.9999999999999998,7.361197110423114,8.68,72.635,8.68,249.18,8.9078,9.818999999999999,15.263000000000002,25.294,35.589999999999996,40.598000000000006,46.69,54.71,72.25899999999997,99.74000000000004,178.69500000000005,230.35249999999996,245.41449999999998,0.0,8.0,5.0,33.0,0.0,0.0,0.6000000000000001,1.2000000000000002,3.5999999999999996,5.0,5.0,6.6,8.0,9.600000000000001,19.200000000000003,28.199999999999996,32.04,0.0,8.0,5.0,33.0,0.0,0.0,0.6000000000000001,1.2000000000000002,3.5999999999999996,5.0,5.0,6.6,8.0,9.600000000000001,19.200000000000003,28.199999999999996,32.04,0.0,8.5,0.0,17.0,0.17,0.8500000000000001,1.7000000000000002,3.4000000000000004,5.1,6.800000000000001,8.5,10.2,11.899999999999999,13.600000000000001,15.3,16.15,16.83,0.0,58.833333333333336,59.0,136.0,0.8500000000000001,4.25,14.800000000000002,22.0,27.799999999999997,41.400000000000006,56.0,64.39999999999998,90.5,98.0,102.3,107.94999999999996,130.38999999999993,1,185,1307.43,18,136,1
C02235,0.0,44.0,2859.28,173.0,34.0,38.0,2441.36,139.0,61.0,28.0,1814.68,112.0,91.0,23.0,1451.8,82.0,-2.1788932806324106,0.056465273856578214,0.05237154150197625,1.0000000000000002,3.5177865612648223,8.25,63.12173913043479,8.25,191.6,8.3072,8.709,11.828000000000001,23.998000000000005,38.702,48.910000000000004,57.28,58.702,67.064,91.33800000000001,111.83400000000002,172.69099999999992,188.83460000000002,0.0,3.727272727272727,2.0,15.0,0.0,0.0,0.10000000000000009,1.0,1.2999999999999998,2.0,2.0,4.0,4.0,4.800000000000001,7.800000000000004,13.699999999999996,14.79,0.0,3.739130434782609,4.0,15.0,0.0,0.0,0.20000000000000018,1.0,1.5999999999999996,2.0,2.0,4.0,4.0,4.600000000000001,7.600000000000001,13.399999999999991,14.780000000000001,0.0,11.0,0.0,22.0,0.22,1.1,2.2,4.4,6.6,8.8,11.0,13.2,15.399999999999999,17.6,19.8,20.9,21.78,0.0,38.82608695652174,29.0,82.0,1.32,6.1,7.4,13.8,29.0,32.6,35.0,44.0,50.0,63.00000000000002,69.8,77.19999999999999,81.12,1,192,2859.28,44,173,0
C02236,14.0,22.0,784.26,227.0,35.0,20.0,747.58,206.0,69.0,18.0,679.76,172.0,125.0,12.0,460.58,116.0,-3.2739860139860117,0.46363636363636346,1.527972027972028,0.9999999999999999,11.527972027972027,1.8,38.38166666666667,1.8,113.37,2.5689,5.6445,9.014999999999999,11.446,15.766999999999998,23.388,31.35,38.657999999999994,44.70199999999999,65.27800000000002,71.265,90.29749999999997,108.75550000000003,0.0,10.545454545454545,9.0,30.0,0.2,1.0,2.0,5.0,6.0,7.0,9.0,9.0,11.0,16.0,21.0,25.5,29.1,0.0,13.083333333333334,9.0,41.0,0.22,1.1,2.3000000000000003,5.2,6.3,7.800000000000001,9.0,10.2,14.499999999999996,20.000000000000004,29.1,34.94999999999999,39.790000000000006,0.0,5.5,0.0,11.0,0.11,0.55,1.1,2.2,3.3,4.4,5.5,6.6,7.699999999999999,8.8,9.9,10.45,10.89,0.0,53.75,84.0,116.0,0.66,3.3000000000000003,6.5,13.200000000000003,22.6,27.6,48.0,75.6,84.0,91.2,107.4,112.14999999999999,115.23,1,246,784.26,22,227,1
C02237,0.0,30.0,764.61,53.0,30.0,15.0,399.69,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,84,764.61,30,53,0
C02238,53.0,9.0,728.07,26.0,53.0,9.0,728.07,26.0,63.0,7.0,595.85,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,728.07,9,26,1
C02239,56.0,5.0,203.09,28.0,56.0,5.0,203.09,28.0,64.0,4.0,83.37,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54,203.09,5,28,1
C02240,5.0,14.0,557.4200000000001,139.0,36.0,8.0,271.77,108.0,69.0,7.0,241.16,75.0,104.0,3.0,125.65,40.0,10.014999999999999,-35.99999999999996,-9.999999999999998,1.0000000000000002,20.000000000000007,21.35,41.88333333333333,21.35,62.92,21.750600000000002,23.353,25.356,29.362000000000002,33.368,37.374,41.38,45.688,49.996,54.304,58.612,60.766,62.489200000000004,2.0,20.0,2.0,38.0,2.36,3.8,5.6,9.2,12.799999999999999,16.4,20.0,23.6,27.2,30.8,34.4,36.199999999999996,37.64,2.0,19.333333333333332,2.0,38.0,2.32,3.6,5.2,8.4,11.6,14.8,18.0,22.0,26.0,30.0,34.0,36.0,37.6,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,26.0,0.0,40.0,0.76,3.8000000000000003,7.6000000000000005,15.200000000000001,22.799999999999997,30.400000000000002,38.0,38.4,38.8,39.2,39.6,39.8,39.96,0,177,557.4200000000001,14,139,0
C02241,208.0,4.0,71.37,97.0,208.0,4.0,71.37,97.0,208.0,4.0,71.37,97.0,208.0,4.0,71.37,97.0,-1.443000000000003,-27.000000000000014,-26.999999999999996,1.0,31.000000000000004,13.74,17.8425,13.74,22.37,13.8291,14.185500000000001,14.631,15.522,16.413,17.078,17.630000000000003,18.182000000000002,18.932,20.078000000000003,21.224,21.797,22.2554,12.0,32.333333333333336,12.0,66.0,12.14,12.7,13.4,14.8,16.2,17.6,19.0,28.4,37.8,47.2,56.6,61.3,65.06,12.0,32.333333333333336,12.0,66.0,12.14,12.7,13.4,14.8,16.2,17.6,19.0,28.4,37.8,47.2,56.6,61.3,65.06,0.0,1.5,0.0,3.0,0.03,0.15000000000000002,0.30000000000000004,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.0999999999999996,2.4000000000000004,2.7,2.8499999999999996,2.9699999999999998,0.0,62.0,0.0,97.0,1.98,9.900000000000002,19.800000000000004,39.60000000000001,59.39999999999999,69.8,75.5,81.2,86.19999999999999,89.80000000000001,93.4,95.19999999999999,96.64,1,129,71.37,4,97,1
C02242,5.0,4.0,157.44,120.0,37.0,3.0,84.81,88.0,125.0,1.0,40.6,0.0,125.0,1.0,40.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,159,157.44,4,120,0
C02243,74.0,5.0,100.35,113.0,74.0,5.0,100.35,113.0,74.0,5.0,100.35,113.0,122.0,4.0,66.36,65.0,-2.3939999999999997,0.49999999999999967,8.100000000000003,1.0,24.700000000000003,8.18,16.59,8.18,27.17,8.1851,8.205499999999999,8.231,8.282,8.333,11.212000000000003,15.504999999999999,19.798,23.110999999999997,24.464000000000002,25.817,26.4935,27.0347,6.0,21.666666666666668,6.0,52.0,6.02,6.1,6.2,6.4,6.6,6.8,7.0,15.999999999999998,24.999999999999996,34.0,43.0,47.5,51.1,6.0,28.25,6.0,52.0,6.03,6.15,6.3,6.6,6.9,15.200000000000006,27.5,39.8,48.4,49.6,50.8,51.4,51.879999999999995,0.0,1.5,0.0,3.0,0.03,0.15000000000000002,0.30000000000000004,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.0999999999999996,2.4000000000000004,2.7,2.8499999999999996,2.9699999999999998,0.0,32.25,0.0,65.0,0.18,0.9000000000000001,1.8000000000000003,3.6000000000000005,5.3999999999999995,16.40000000000001,32.0,47.599999999999994,58.699999999999996,60.800000000000004,62.9,63.949999999999996,64.78999999999999,1,190,100.35,5,113,0
C02244,67.0,11.0,216.56,193.0,67.0,11.0,216.56,193.0,67.0,11.0,216.56,193.0,99.0,10.0,212.96,161.0,-0.8133333333333325,-2.7500000000000036,-1.2303030303030305,1.0,17.345454545454547,4.07,21.296,4.07,46.5,4.304,5.24,6.41,10.638000000000002,13.849,16.072000000000003,17.075000000000003,18.573999999999998,24.141999999999996,34.368,42.55799999999999,44.528999999999996,46.1058,6.0,17.88888888888889,6.0,49.0,6.08,6.4,6.8,7.6,8.8,10.8,14.0,15.6,17.799999999999997,24.200000000000003,35.400000000000006,42.199999999999996,47.64,6.0,19.3,32.0,49.0,6.09,6.45,6.9,7.8,9.399999999999999,12.4,15.0,17.2,22.9,32.0,33.699999999999996,41.34999999999998,47.47,0.0,4.5,0.0,9.0,0.09,0.45,0.9,1.8,2.6999999999999997,3.6,4.5,5.3999999999999995,6.3,7.2,8.1,8.549999999999999,8.91,0.0,97.0,0.0,161.0,2.88,14.4,28.8,40.0,76.29999999999998,99.4,114.5,127.19999999999999,133.8,139.4,146.6,153.79999999999998,159.56,1,196,216.56,11,193,1
C02245,0.0,30.0,710.32,69.0,31.0,16.0,278.17,38.0,60.0,3.0,48.31,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,108,710.32,30,69,0
C02246,8.0,34.0,2294.61,237.0,34.0,30.0,2115.4,211.0,63.0,28.0,2054.0099999999998,182.0,92.0,20.0,1487.45,153.0,-1.7827593984962435,0.007017543859649023,-0.023308270676691945,1.0000000000000002,8.953383458646616,2.05,74.37249999999999,2.05,234.45,4.7803,15.701500000000003,24.709,30.27,43.066,52.39,73.565,79.288,88.25399999999999,105.83400000000002,128.77,138.4145000000001,215.24289999999985,1.0,8.052631578947368,4.0,20.0,1.0,1.0,1.8,3.6,4.0,5.0,6.0,8.0,12.0,13.0,16.0,16.39999999999999,19.28,1.0,7.95,4.0,20.0,1.0,1.0,1.9000000000000001,3.8000000000000003,4.0,5.0,6.0,8.0,12.0,13.0,16.0,16.200000000000003,19.239999999999995,0.0,9.5,0.0,19.0,0.19,0.9500000000000001,1.9000000000000001,3.8000000000000003,5.7,7.6000000000000005,9.5,11.4,13.299999999999999,15.200000000000001,17.1,18.05,18.81,0.0,76.3,0.0,153.0,0.38,1.9000000000000001,9.200000000000001,18.200000000000003,40.400000000000006,51.6,78.0,101.2,113.89999999999999,128.2,149.1,150.15,152.43,0,280,2294.61,34,237,0
C02247,0.0,32.0,827.37,94.0,31.0,15.0,360.12,63.0,61.0,9.0,205.20000000000002,33.0,90.0,3.0,49.190000000000005,4.0,6.4750000000000005,3.999999999999997,1.0000000000000004,1.0000000000000002,2.0000000000000004,6.24,16.396666666666665,6.24,23.76,6.4990000000000006,7.535,8.83,11.420000000000002,14.010000000000002,16.6,19.19,20.104000000000003,21.018,21.932000000000002,22.846,23.303,23.6686,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,1.3333333333333333,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,1.5999999999999996,2.4000000000000004,3.2,3.5999999999999996,3.92,0,125,827.37,32,94,0
C02248,193.0,4.0,208.13,49.0,193.0,4.0,208.13,49.0,193.0,4.0,208.13,49.0,193.0,4.0,208.13,49.0,-40.52100000000002,-4.500000000000001,-4.4999999999999964,1.0,14.900000000000002,2.6,52.0325,2.6,137.27,3.5279,7.239500000000001,11.879000000000001,21.158000000000005,30.436999999999998,33.77,34.129999999999995,34.489999999999995,44.983999999999966,75.74600000000004,106.50800000000002,121.88899999999997,134.19379999999998,2.0,16.333333333333332,2.0,28.0,2.34,3.7,5.4,8.8,12.2,15.600000000000001,19.0,20.8,22.599999999999998,24.400000000000002,26.2,27.099999999999998,27.82,2.0,16.333333333333332,2.0,28.0,2.34,3.7,5.4,8.8,12.2,15.600000000000001,19.0,20.8,22.599999999999998,24.400000000000002,26.2,27.099999999999998,27.82,0.0,1.5,0.0,3.0,0.03,0.15000000000000002,0.30000000000000004,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.0999999999999996,2.4000000000000004,2.7,2.8499999999999996,2.9699999999999998,0.0,26.75,0.0,49.0,0.84,4.200000000000001,8.400000000000002,16.800000000000004,25.199999999999996,28.4,29.0,29.6,31.89999999999999,37.60000000000001,43.300000000000004,46.14999999999999,48.42999999999999,1,87,208.13,4,49,1
C02249,14.0,21.0,587.53,239.0,36.0,18.0,480.35,217.0,65.0,13.0,324.06,188.0,110.0,10.0,226.61,143.0,1.9893939393939395,-0.5166666666666672,-0.04242424242424188,1.0,17.006060606060604,4.51,22.661,4.51,57.9,4.6225,5.0725,5.635,6.664,8.997,11.58,16.275,22.046,29.647999999999996,40.572,45.443999999999996,51.67199999999998,56.6544,0.0,15.88888888888889,16.0,38.0,0.24,1.2000000000000002,2.4000000000000004,5.4,9.799999999999999,14.4,16.0,16.0,19.0,23.800000000000004,30.0,34.0,37.2,0.0,16.5,16.0,38.0,0.27,1.35,2.7,6.2,11.899999999999999,15.2,16.0,17.999999999999996,21.3,23.200000000000003,28.999999999999996,33.499999999999986,37.1,0.0,4.5,0.0,9.0,0.09,0.45,0.9,1.8,2.6999999999999997,3.6,4.5,5.3999999999999995,6.3,7.2,8.1,8.549999999999999,8.91,0.0,74.6,143.0,143.0,1.44,7.2,14.4,27.2,41.199999999999996,58.6,70.5,89.19999999999997,112.9,120.60000000000001,143.0,143.0,143.0,0,288,587.53,21,239,0
C02250,73.0,5.0,175.02,12.0,73.0,5.0,175.02,12.0,73.0,5.0,175.02,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,175.02,5,12,1
C02251,19.0,3.0,162.63,15.0,34.0,1.0,30.19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,68,162.63,3,15,0
C02252,8.0,15.0,1463.23,252.0,68.0,14.0,1308.89,192.0,68.0,14.0,1308.89,192.0,95.0,12.0,1193.7,165.0,7.785734265734264,-0.4454545454545461,-0.2657342657342655,0.9999999999999999,15.430069930069928,30.36,99.47500000000001,30.36,157.45,32.791,42.515,53.109,59.828,69.214,84.99600000000001,88.905,110.094,138.58599999999998,148.00199999999998,152.567,154.99699999999999,156.9594,4.0,15.0,4.0,43.0,4.0,4.0,4.0,6.0,9.0,9.0,12.0,12.0,14.0,23.0,29.0,36.0,41.60000000000001,4.0,15.166666666666666,4.0,43.0,4.0,4.0,4.2,6.6000000000000005,9.0,10.200000000000001,12.0,13.2,16.099999999999998,21.800000000000004,28.400000000000002,35.29999999999999,41.46000000000001,0.0,5.5,0.0,11.0,0.11,0.55,1.1,2.2,3.3,4.4,5.5,6.6,7.699999999999999,8.8,9.9,10.45,10.89,0.0,86.58333333333333,0.0,165.0,3.19,15.950000000000001,29.900000000000002,38.8,43.8,52.800000000000004,81.5,111.39999999999999,133.1,143.2,152.1,158.39999999999998,163.68,0,301,1463.23,15,252,0
C02253,21.0,13.0,603.3199999999999,69.0,41.0,12.0,534.47,49.0,60.0,6.0,246.75,30.0,90.0,1.0,34.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79,603.3199999999999,13,69,1
C02254,244.0,10.0,685.79,61.0,244.0,10.0,685.79,61.0,244.0,10.0,685.79,61.0,244.0,10.0,685.79,61.0,-0.9229696969696962,0.55,0.55,1.0,7.199999999999999,9.16,68.579,9.16,114.01,10.4524,15.622,22.084,32.568,56.19399999999999,70.624,75.71000000000001,78.088,86.023,102.666,107.24199999999999,110.62599999999999,113.3332,0.0,6.777777777777778,9.0,19.0,0.0,0.0,0.0,2.4000000000000004,4.4,5.2,6.0,8.399999999999999,9.0,9.0,11.000000000000002,14.999999999999996,18.2,0.0,6.777777777777778,9.0,19.0,0.0,0.0,0.0,2.4000000000000004,4.4,5.2,6.0,8.399999999999999,9.0,9.0,11.000000000000002,14.999999999999996,18.2,0.0,4.5,0.0,9.0,0.09,0.45,0.9,1.8,2.6999999999999997,3.6,4.5,5.3999999999999995,6.3,7.2,8.1,8.549999999999999,8.91,0.0,27.2,6.0,61.0,0.54,2.7,5.4,6.0,12.299999999999997,18.0,20.0,27.59999999999999,41.699999999999996,49.800000000000004,57.4,59.199999999999996,60.64,1,71,685.79,10,61,1
