customer_id,signup_date,true_lifetime_days,termination_date,rfm_recency_all_time,rfm_frequency_all_time,rfm_monetary_all_time,tenure_all_time,rfm_recency_30d,rfm_frequency_30d,rfm_monetary_30d,tenure_30d,rfm_recency_60d,rfm_frequency_60d,rfm_monetary_60d,tenure_60d,rfm_recency_90d,rfm_frequency_90d,rfm_monetary_90d,tenure_90d,slope_amount,slope_days_since_previous_transaction,slope_days_until_next_transaction,slope_customer_transaction_order,slope_days_since_first_transaction,min_amount,mean_amount,mode_amount,max_amount,q1_amount,q5_amount,q10_amount,q20_amount,q30_amount,q40_amount,q50_amount,q60_amount,q70_amount,q80_amount,q90_amount,q95_amount,q99_amount,min_days_since_previous_transaction,mean_days_since_previous_transaction,mode_days_since_previous_transaction,max_days_since_previous_transaction,q1_days_since_previous_transaction,q5_days_since_previous_transaction,q10_days_since_previous_transaction,q20_days_since_previous_transaction,q30_days_since_previous_transaction,q40_days_since_previous_transaction,q50_days_since_previous_transaction,q60_days_since_previous_transaction,q70_days_since_previous_transaction,q80_days_since_previous_transaction,q90_days_since_previous_transaction,q95_days_since_previous_transaction,q99_days_since_previous_transaction,min_days_until_next_transaction,mean_days_until_next_transaction,mode_days_until_next_transaction,max_days_until_next_transaction,q1_days_until_next_transaction,q5_days_until_next_transaction,q10_days_until_next_transaction,q20_days_until_next_transaction,q30_days_until_next_transaction,q40_days_until_next_transaction,q50_days_until_next_transaction,q60_days_until_next_transaction,q70_days_until_next_transaction,q80_days_until_next_transaction,q90_days_until_next_transaction,q95_days_until_next_transaction,q99_days_until_next_transaction,min_customer_transaction_order,mean_customer_transaction_order,mode_customer_transaction_order,max_customer_transaction_order,q1_customer_transaction_order,q5_customer_transaction_order,q10_customer_transaction_order,q20_customer_transaction_order,q30_customer_transaction_order,q40_customer_transaction_order,q50_customer_transaction_order,q60_customer_transaction_order,q70_customer_transaction_order,q80_customer_transaction_order,q90_customer_transaction_order,q95_customer_transaction_order,q99_customer_transaction_order,min_days_since_first_transaction,mean_days_since_first_transaction,mode_days_since_first_transaction,max_days_since_first_transaction,q1_days_since_first_transaction,q5_days_since_first_transaction,q10_days_since_first_transaction,q20_days_since_first_transaction,q30_days_since_first_transaction,q40_days_since_first_transaction,q50_days_since_first_transaction,q60_days_since_first_transaction,q70_days_since_first_transaction,q80_days_since_first_transaction,q90_days_since_first_transaction,q95_days_since_first_transaction,q99_days_since_first_transaction
C02132,2025-07-12,365,2026-07-12,16.0,18.0,2504.2200000000003,62.0,31.0,14.0,1792.28,47.0,61.0,8.0,987.27,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00464,2025-03-10,57,2025-05-06,158.0,9.0,596.66,34.0,158.0,9.0,596.66,34.0,158.0,9.0,596.66,34.0,158.0,9.0,596.66,34.0,-5.833,0.04761904761904786,0.047619047619047304,0.9999999999999998,4.8166666666666655,16.52,66.29555555555555,16.52,123.82,17.472,21.28,26.040000000000003,28.888,43.35999999999999,65.03,66.75,70.214,84.27399999999999,97.122,107.324,115.57199999999999,122.17039999999999,0.0,4.25,1.0,14.0,0.07,0.35000000000000003,0.7000000000000001,1.0,1.1,1.8000000000000003,2.5,3.2,3.8999999999999995,7.000000000000003,10.5,12.249999999999996,13.649999999999999,0.0,4.25,1.0,14.0,0.07,0.35000000000000003,0.7000000000000001,1.0,1.1,1.8000000000000003,2.5,3.2,3.8999999999999995,7.000000000000003,10.5,12.249999999999996,13.649999999999999,0.0,4.0,0.0,8.0,0.08,0.4,0.8,1.6,2.4,3.2,4.0,4.8,5.6,6.4,7.2,7.6,7.92,0.0,16.77777777777778,30.0,34.0,0.16,0.8,1.6,2.6,6.6,12.2,13.0,24.199999999999996,28.799999999999997,30.0,30.8,32.4,33.68
C00463,2025-08-24,30,2025-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01151,2025-01-09,61,2025-03-11,210.0,14.0,590.31,54.0,210.0,14.0,590.31,54.0,210.0,14.0,590.31,54.0,210.0,14.0,590.31,54.0,-1.165956043956044,0.016483516483516737,0.016483516483516595,1.0000000000000002,4.037362637362638,15.84,42.165000000000006,15.84,87.58,15.9232,16.256,18.79,24.264,26.588,29.274,30.435000000000002,36.676,47.249999999999986,67.89399999999999,80.75200000000001,86.371,87.3382,1.0,4.153846153846154,1.0,10.0,1.0,1.0,1.0,1.4000000000000004,2.5999999999999996,3.0,4.0,4.199999999999999,5.0,5.0,9.000000000000004,10.0,10.0,1.0,4.153846153846154,1.0,10.0,1.0,1.0,1.0,1.4000000000000004,2.5999999999999996,3.0,4.0,4.199999999999999,5.0,5.0,9.000000000000004,10.0,10.0,0.0,6.5,0.0,13.0,0.13,0.65,1.3,2.6,3.9,5.2,6.5,7.8,9.1,10.4,11.700000000000001,12.35,12.87,0.0,26.785714285714285,0.0,54.0,0.52,2.6,7.0,14.6,15.9,19.6,23.0,28.0,39.5,44.4,48.50000000000001,51.4,53.48
C00340,2025-06-16,30,2025-07-16,86.0,7.0,422.02,19.0,86.0,7.0,422.02,19.0,86.0,7.0,422.02,19.0,91.0,6.0,308.42,14.0,15.53485714285714,0.09999999999999991,0.37142857142857133,0.9999999999999998,3.057142857142856,7.9,51.403333333333336,7.9,124.84,8.5265,11.0325,14.165,20.43,22.009999999999998,23.59,43.3,63.01,65.83,68.65,96.745,110.7925,122.03050000000002,1.0,2.8,4.0,4.0,1.04,1.2,1.4,1.8,2.2,2.6,3.0,3.4,3.8,4.0,4.0,4.0,4.0,1.0,3.1666666666666665,4.0,5.0,1.05,1.25,1.5,2.0,2.5,3.0,3.5,4.0,4.0,4.0,4.5,4.75,4.95,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,6.833333333333333,0.0,14.0,0.05,0.25,0.5,1.0,3.0,5.0,7.0,9.0,10.5,12.0,13.0,13.5,13.9
C00163,2025-07-19,48,2025-09-05,71.0,1.0,84.51,0.0,71.0,1.0,84.51,0.0,71.0,1.0,84.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00990,2025-06-29,95,2025-10-02,39.0,4.0,185.62,34.0,39.0,4.0,185.62,34.0,73.0,1.0,58.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01410,2025-02-11,62,2025-04-14,172.0,5.0,130.12,53.0,172.0,5.0,130.12,53.0,172.0,5.0,130.12,53.0,172.0,5.0,130.12,53.0,2.1590000000000003,-1.9000000000000004,-1.8999999999999975,1.0,14.400000000000004,13.54,26.024,13.54,38.95,13.9436,15.558,17.576,21.612,24.092,25.016000000000002,25.94,26.788,27.636,30.238,34.594,36.772,38.5144,7.0,13.25,8.0,30.0,7.03,7.15,7.3,7.6,7.9,8.0,8.0,8.0,10.199999999999992,16.800000000000008,23.400000000000006,26.699999999999992,29.339999999999996,7.0,13.25,8.0,30.0,7.03,7.15,7.3,7.6,7.9,8.0,8.0,8.0,10.199999999999992,16.800000000000008,23.400000000000006,26.699999999999992,29.339999999999996,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,0.0,28.4,0.0,53.0,0.28,1.4000000000000001,2.8000000000000003,5.6000000000000005,12.999999999999998,25.000000000000004,37.0,40.2,43.4,46.6,49.8,51.4,52.68
C01029,2025-09-25,180,2026-03-24,4.0,1.0,226.28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00527,2025-08-26,113,2025-12-17,1.0,5.0,244.45,34.0,31.0,2.0,70.31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02983,2025-05-25,132,2025-10-04,5.0,9.0,713.8,108.0,33.0,6.0,353.18,80.0,72.0,4.0,307.38,41.0,107.0,3.0,250.19,6.0,32.35500000000003,3.999999999999998,17.000000000000004,1.0000000000000002,3.000000000000001,58.66,83.39666666666666,58.66,123.37,58.849999999999994,59.61,60.559999999999995,62.459999999999994,64.36,66.25999999999999,68.16,79.202,90.244,101.286,112.328,117.849,122.2658,1.0,3.0,1.0,5.0,1.04,1.2,1.4,1.8,2.2,2.6,3.0,3.4,3.8,4.2,4.6,4.8,4.96,1.0,13.666666666666666,1.0,35.0,1.08,1.4,1.8,2.6,3.4,4.2,5.0,10.999999999999998,16.999999999999996,23.000000000000004,29.0,31.999999999999996,34.4,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,2.3333333333333335,0.0,6.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.9999999999999998,2.9999999999999996,4.0,5.0,5.5,5.9
C01547,2025-01-02,254,2025-09-13,59.0,5.0,217.39999999999998,134.0,59.0,5.0,217.39999999999998,134.0,79.0,4.0,193.16,114.0,167.0,3.0,147.12,26.0,3.760000000000002,9.999999999999998,40.000000000000014,1.0000000000000002,13.000000000000004,33.01,49.04,33.01,73.58,33.160399999999996,33.762,34.513999999999996,36.018,37.522,39.026,40.53,47.14,53.75,60.36,66.97,70.27499999999999,72.919,8.0,13.0,8.0,18.0,8.1,8.5,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,17.5,17.9,8.0,38.0,8.0,88.0,8.2,9.0,10.0,12.0,14.0,16.0,18.0,31.999999999999996,45.99999999999999,60.00000000000001,74.0,81.0,86.6,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,11.333333333333334,0.0,26.0,0.16,0.8,1.6,3.2,4.8,6.4,8.0,11.6,15.2,18.8,22.400000000000002,24.2,25.64
C00059,2025-01-27,200,2025-08-15,49.0,15.0,453.38,186.0,49.0,15.0,453.38,186.0,60.0,14.0,448.13,175.0,98.0,10.0,368.22999999999996,137.0,-0.4523030303030306,4.2,3.7515151515151515,1.0,11.654545454545453,13.29,36.823,13.29,86.52,13.434899999999999,14.0145,14.739,18.908,21.877,22.791999999999998,31.479999999999997,40.431999999999995,44.51199999999999,53.17,57.33299999999999,71.92649999999996,83.6013,2.0,15.222222222222221,4.0,63.0,2.16,2.8,3.6,4.0,4.4,5.6000000000000005,8.0,10.399999999999999,13.399999999999999,19.000000000000004,32.60000000000001,47.79999999999998,59.959999999999994,2.0,16.5,4.0,63.0,2.18,2.9,3.8,4.0,4.699999999999999,6.800000000000001,9.5,12.599999999999998,18.0,25.6,31.499999999999986,47.249999999999964,59.85000000000001,0.0,4.5,0.0,9.0,0.09,0.45,0.9,1.8,2.6999999999999997,3.6,4.5,5.3999999999999995,6.3,7.2,8.1,8.549999999999999,8.91,0.0,43.3,0.0,137.0,0.36,1.8,3.6,16.0,26.699999999999996,32.4,38.0,42.8,45.5,54.00000000000001,80.29999999999998,108.64999999999993,131.33
C02744,2025-04-27,84,2025-07-20,77.0,5.0,354.38,78.0,77.0,5.0,354.38,78.0,77.0,5.0,354.38,78.0,94.0,3.0,260.06,61.0,65.84500000000003,50.999999999999964,0.5000000000000019,1.0000000000000002,30.5,3.31,86.68666666666667,3.31,194.22,4.4944,9.232000000000001,15.154000000000002,26.998,38.842,50.68600000000001,62.53,88.868,115.20599999999999,141.544,167.882,181.051,191.5862,5.0,30.5,5.0,56.0,5.51,7.550000000000001,10.100000000000001,15.200000000000001,20.299999999999997,25.400000000000002,30.5,35.599999999999994,40.699999999999996,45.800000000000004,50.9,53.449999999999996,55.49,5.0,22.333333333333332,5.0,56.0,5.02,5.1,5.2,5.4,5.6,5.8,6.0,15.999999999999998,25.999999999999996,36.0,46.0,50.99999999999999,55.0,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,22.0,0.0,61.0,0.1,0.5,1.0,2.0,3.0,4.0,5.0,16.199999999999996,27.399999999999995,38.60000000000001,49.800000000000004,55.39999999999999,59.879999999999995
C00100,2025-01-09,30,2025-02-08,246.0,6.0,515.24,18.0,246.0,6.0,515.24,18.0,246.0,6.0,515.24,18.0,246.0,6.0,515.24,18.0,9.95942857142857,-1.566133420889523e-16,-6.049694418538839e-16,0.9999999999999998,3.0285714285714276,29.76,85.87333333333333,29.76,151.1,30.963500000000003,35.7775,41.795,53.83,66.9,79.97,89.795,99.62,100.28999999999999,100.96,126.03,138.565,148.593,0.0,3.6,0.0,7.0,0.0,0.0,0.0,0.0,0.7999999999999998,2.4000000000000004,4.0,5.199999999999999,6.3999999999999995,7.0,7.0,7.0,7.0,0.0,3.6,0.0,7.0,0.0,0.0,0.0,0.0,0.7999999999999998,2.4000000000000004,4.0,5.199999999999999,6.3999999999999995,7.0,7.0,7.0,7.0,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,9.0,7.0,18.0,0.35000000000000003,1.75,3.5,7.0,7.0,7.0,9.0,11.0,11.0,11.0,14.5,16.25,17.650000000000002
C02705,2025-06-18,157,2025-11-22,25.0,1.0,67.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01073,2025-07-19,76,2025-10-03,13.0,20.0,1855.57,58.0,32.0,14.0,1136.55,39.0,66.0,4.0,328.31,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00173,2025-08-29,136,2026-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02567,2025-03-19,67,2025-05-25,137.0,4.0,159.18,30.0,137.0,4.0,159.18,30.0,137.0,4.0,159.18,30.0,137.0,4.0,159.18,30.0,0.4900000000000032,6.0,6.000000000000003,1.0,10.2,22.9,39.795,22.9,68.39,23.138199999999998,24.090999999999998,25.282,27.664,30.046,32.082,33.945,35.808,40.18399999999998,49.58600000000001,58.98800000000001,63.688999999999986,67.4498,3.0,10.0,3.0,15.0,3.18,3.9,4.8,6.6,8.4,10.200000000000001,12.0,12.6,13.2,13.8,14.4,14.7,14.94,3.0,10.0,3.0,15.0,3.18,3.9,4.8,6.6,8.4,10.200000000000001,12.0,12.6,13.2,13.8,14.4,14.7,14.94,0.0,1.5,0.0,3.0,0.03,0.15000000000000002,0.30000000000000004,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.0999999999999996,2.4000000000000004,2.7,2.8499999999999996,2.9699999999999998,0.0,12.0,0.0,30.0,0.09,0.45000000000000007,0.9000000000000001,1.8000000000000003,2.6999999999999997,5.400000000000002,9.0,12.599999999999998,16.499999999999993,21.000000000000007,25.500000000000004,27.749999999999993,29.549999999999997
C01462,2025-08-02,347,2026-07-15,1.0,12.0,659.51,54.0,39.0,4.0,246.16,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02849,2025-10-18,96,2026-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02687,2025-05-25,113,2025-09-15,40.0,21.0,702.5,86.0,40.0,21.0,702.5,86.0,64.0,16.0,518.8299999999999,62.0,90.0,7.0,209.18,36.0,-0.7017857142857132,-1.2,-1.2857142857142856,1.0000000000000002,6.142857142857143,12.69,29.882857142857144,12.69,46.06,13.1412,14.946,17.202,21.178,24.082,26.638,29.02,32.733999999999995,36.355999999999995,39.794000000000004,42.988,44.524,45.7528,3.0,6.0,3.0,11.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,7.0,7.0,7.0,9.0,10.0,10.8,1.0,5.285714285714286,3.0,11.0,1.12,1.6,2.2,3.0,3.0,3.8000000000000007,5.0,6.199999999999999,7.0,7.0,8.600000000000001,9.799999999999997,10.759999999999998,0.0,3.0,0.0,6.0,0.06,0.30000000000000004,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3.0,3.5999999999999996,4.199999999999999,4.800000000000001,5.4,5.699999999999999,5.9399999999999995,0.0,21.0,0.0,36.0,0.42,2.1000000000000005,4.200000000000001,9.200000000000003,15.799999999999997,20.0,23.0,27.199999999999996,30.599999999999998,32.400000000000006,34.2,35.099999999999994,35.82
C02360,2025-07-18,43,2025-08-30,34.0,4.0,199.31,17.0,34.0,4.0,199.31,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02453,2025-08-14,280,2026-05-21,5.0,4.0,164.32,34.0,39.0,1.0,58.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00844,2025-04-19,30,2025-05-19,156.0,2.0,45.75,1.0,156.0,2.0,45.75,1.0,156.0,2.0,45.75,1.0,156.0,2.0,45.75,1.0,-21.87,,,0.9999999999999998,0.9999999999999998,11.94,22.875,11.94,33.81,12.1587,13.0335,14.127,16.314,18.501,20.688000000000002,22.875,25.061999999999998,27.249,29.436000000000003,31.623,32.7165,33.591300000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99
C00744,2025-10-11,33,2025-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01784,2025-01-03,34,2025-02-06,241.0,3.0,252.72,21.0,241.0,3.0,252.72,21.0,241.0,3.0,252.72,21.0,241.0,3.0,252.72,21.0,-60.889999999999986,3.0000000000000018,2.9999999999999987,1.0000000000000002,10.5,40.97,84.24,40.97,162.75,41.1306,41.772999999999996,42.576,44.182,45.788,47.394,49.0,71.75,94.5,117.25,140.0,151.375,160.475,9.0,10.5,9.0,12.0,9.03,9.15,9.3,9.6,9.9,10.2,10.5,10.8,11.1,11.4,11.7,11.85,11.97,9.0,10.5,9.0,12.0,9.03,9.15,9.3,9.6,9.9,10.2,10.5,10.8,11.1,11.4,11.7,11.85,11.97,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,10.0,0.0,21.0,0.18,0.9,1.8,3.6,5.4,7.2,9.0,11.399999999999999,13.799999999999999,16.200000000000003,18.6,19.799999999999997,20.759999999999998
C00457,2025-06-26,33,2025-07-29,85.0,3.0,58.08,9.0,85.0,3.0,58.08,9.0,85.0,3.0,58.08,9.0,93.0,2.0,35.69,1.0,9.409999999999995,,6.999999999999998,0.9999999999999998,0.9999999999999998,13.14,17.845,13.14,22.55,13.2341,13.6105,14.081000000000001,15.022,15.963000000000001,16.904,17.845,18.786,19.727,20.668,21.609,22.0795,22.4559,,,,,,,,,,,,,,,,,,1.0,4.5,1.0,8.0,1.07,1.35,1.7000000000000002,2.4000000000000004,3.1,3.8000000000000003,4.5,5.199999999999999,5.8999999999999995,6.6000000000000005,7.3,7.6499999999999995,7.93,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99
C02603,2025-10-28,97,2026-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00247,2025-02-02,244,2025-10-04,1.0,15.0,298.68,239.0,44.0,13.0,259.92,196.0,67.0,9.0,190.88,173.0,91.0,8.0,159.76,149.0,-2.9354761904761917,-2.928571428571426,-1.7261904761904772,0.9999999999999999,19.738095238095237,6.22,19.97,6.22,41.93,6.3152,6.696,7.172,10.48,14.998000000000001,16.174000000000003,18.880000000000003,22.11,25.119999999999997,25.754,30.701999999999998,36.31599999999999,40.807199999999995,2.0,21.285714285714285,2.0,41.0,2.42,4.1000000000000005,6.200000000000001,9.8,12.2,17.400000000000006,24.0,25.2,27.599999999999994,32.400000000000006,36.800000000000004,38.89999999999999,40.58,2.0,21.625,24.0,41.0,2.49,4.45,6.9,10.600000000000001,14.100000000000001,21.800000000000004,24.0,24.4,25.799999999999997,30.800000000000004,36.1,38.55,40.51,0.0,3.5,0.0,7.0,0.07,0.35000000000000003,0.7000000000000001,1.4000000000000001,2.1,2.8000000000000003,3.5,4.2,4.8999999999999995,5.6000000000000005,6.3,6.6499999999999995,6.93,0.0,84.75,0.0,149.0,2.3800000000000003,11.9,23.800000000000004,43.6,62.1,90.80000000000001,100.0,103.60000000000001,112.69999999999999,119.4,130.79999999999998,139.89999999999998,147.18
C01939,2025-02-01,100,2025-05-12,144.0,8.0,425.96,79.0,144.0,8.0,425.96,79.0,144.0,8.0,425.96,79.0,144.0,8.0,425.96,79.0,10.306904761904756,2.035714285714286,2.035714285714286,0.9999999999999999,12.940476190476192,13.6,53.245000000000005,13.6,107.76,13.8156,14.677999999999999,15.756,27.404000000000003,44.009,47.642,50.285,53.192,57.748999999999995,74.63600000000001,92.14999999999999,99.95499999999998,106.199,0.0,11.285714285714286,0.0,36.0,0.18,0.9000000000000001,1.8000000000000003,3.6000000000000005,5.3999999999999995,7.200000000000001,9.0,10.799999999999999,12.2,12.8,22.20000000000001,29.099999999999984,34.61999999999999,0.0,11.285714285714286,0.0,36.0,0.18,0.9000000000000001,1.8000000000000003,3.6000000000000005,5.3999999999999995,7.200000000000001,9.0,10.799999999999999,12.2,12.8,22.20000000000001,29.099999999999984,34.61999999999999,0.0,3.5,0.0,7.0,0.07,0.35000000000000003,0.7000000000000001,1.4000000000000001,2.1,2.8000000000000003,3.5,4.2,4.8999999999999995,5.6000000000000005,6.3,6.6499999999999995,6.93,0.0,32.375,0.0,79.0,0.0,0.0,0.0,3.6000000000000014,9.3,11.4,18.5,32.2,57.39999999999998,68.2,74.8,76.89999999999999,78.58
C00297,2025-05-25,269,2026-02-18,6.0,17.0,1473.19,123.0,36.0,12.0,1167.52,93.0,62.0,9.0,898.36,67.0,91.0,6.0,613.64,38.0,-19.808571428571433,-0.5999999999999995,-0.7142857142857139,0.9999999999999998,6.857142857142856,58.31,102.27333333333333,58.31,234.96,58.516000000000005,59.34,60.370000000000005,62.43,63.325,64.22,74.565,84.91,96.86,108.81,171.885,203.4225,228.65250000000003,2.0,7.6,11.0,11.0,2.08,2.4,2.8,3.6,5.199999999999999,7.6000000000000005,10.0,10.4,10.8,11.0,11.0,11.0,11.0,2.0,7.166666666666667,11.0,11.0,2.1,2.5,3.0,4.0,4.5,5.0,7.5,10.0,10.5,11.0,11.0,11.0,11.0,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,20.0,0.0,38.0,0.55,2.75,5.5,11.0,16.0,21.0,22.0,23.0,25.0,27.0,32.5,35.25,37.45
C00729,2025-01-02,43,2025-02-14,244.0,6.0,717.02,27.0,244.0,6.0,717.02,27.0,244.0,6.0,717.02,27.0,244.0,6.0,717.02,27.0,3.593714285714277,0.7999999999999999,0.7999999999999995,0.9999999999999998,6.257142857142856,71.07,119.50333333333333,71.07,198.37,71.1665,71.5525,72.035,73.0,89.35,105.7,114.005,122.31,134.44,146.57,172.47,185.42000000000002,195.78,1.0,5.4,1.0,15.0,1.04,1.2,1.4,1.8,2.2,2.6,3.0,4.199999999999999,5.3999999999999995,7.800000000000002,11.4,13.2,14.64,1.0,5.4,1.0,15.0,1.04,1.2,1.4,1.8,2.2,2.6,3.0,4.199999999999999,5.3999999999999995,7.800000000000002,11.4,13.2,14.64,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,12.166666666666666,0.0,27.0,0.05,0.25,0.5,1.0,2.0,3.0,10.5,18.0,21.0,24.0,25.5,26.25,26.85
C00088,2025-07-20,31,2025-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00322,2025-02-25,191,2025-09-04,39.0,16.0,1150.82,161.0,39.0,16.0,1150.82,161.0,66.0,14.0,1061.24,134.0,111.0,12.0,941.3299999999999,89.0,10.32388111888112,-0.2545454545454548,0.8391608391608393,0.9999999999999999,9.321678321678322,11.48,78.44416666666666,11.48,283.83,12.5096,16.628,21.385,28.238,39.702,51.15800000000001,61.535,74.264,95.06499999999998,104.55,105.521,185.78149999999988,264.22030000000007,0.0,8.090909090909092,2.0,23.0,0.2,1.0,2.0,2.0,2.0,5.0,6.0,6.0,8.0,16.0,19.0,21.0,22.6,0.0,10.333333333333334,2.0,35.0,0.22,1.1,2.0,2.0,2.8999999999999995,5.4,6.0,7.199999999999999,13.599999999999994,18.400000000000002,22.6,28.39999999999999,33.68000000000001,0.0,5.5,0.0,11.0,0.11,0.55,1.1,2.2,3.3,4.4,5.5,6.6,7.699999999999999,8.8,9.9,10.45,10.89,0.0,46.833333333333336,57.0,89.0,0.66,3.3000000000000003,6.2,9.200000000000001,18.799999999999997,37.60000000000001,53.0,57.0,73.09999999999998,84.0,86.8,87.9,88.78
